,customer_id,name,age,gender,city,country,occupation,estimated_salary,registration_date,customer_segment
1867,15740164,Richard Roy,33,Female,LÃ¼beck,Germany,self-employed,68087.15,2024-07-01 4:15:00,high value
1868,15574947,Robert Parks MD,36,Male,Jizzax,Uzbekistan,self-employed,21478.36,2024-07-06 7:12:00,medium
1869,15597909,David Nichols,33,Male,Palmas,Brazil,admin.,158437.73,2024-07-24 18:45:00,low
1870,15782574,Cynthia Hughes,33,Male,Boa Vista,Brazil,management,76551.7,2024-07-02 13:11:00,high value
1871,15734999,Russell Martin,36,Male,Kediri,Indonesia,services,15887.68,2024-07-04 3:32:00,high value
1872,15706593,Carol Mcintosh,50,Female,McKinney,United States,services,33741.84,2024-07-12 13:34:00,medium
1873,15766686,Sean Dixon,39,Female,Fremont,United States,blue-collar,20652.69,2024-07-12 23:33:00,high value
1874,15590268,Kevin Davis,35,Male,Kismaayo,Somalia,services,112781.5,2024-07-25 17:26:00,medium
1875,15763055,Sean Bradshaw,31,Male,Ibb,Yemen,management,119996.95,2024-07-14 1:12:00,low
1876,15664754,Megan Wilson,39,Male,TÃ¼rkmenabat,Turkmenistan,services,6981.43,2024-07-09 9:20:00,high value
1877,15643630,Amanda Taylor,55,Male,Punto Fijo,Venezuela,blue-collar,185211.28,2024-07-01 8:49:00,medium
1878,15641043,Nicole Lewis,35,Male,Porbandar,India,student,78436.36,2024-07-02 21:59:00,low
1879,15768095,Mary Gibson,31,Male,Visalia,United States,management,139048.0,2024-07-18 5:28:00,medium
1880,15811314,Duane Clarke,36,Female,Zacatecas,Mexico,blue-collar,136329.96,2024-07-13 21:01:00,low
1881,15669922,Vicki Hernandez,36,Female,Santa Ana,El Salvador,admin.,14721.8,2024-07-15 1:49:00,low
1882,15707114,Hannah James PhD,30,Male,Santa Ana de Yacuma,Bolivia,entrepreneur,3430.38,2024-07-26 1:07:00,high value
1883,15670602,Alan Davis DVM,24,Male,Singaraja,Indonesia,admin.,160450.21,2024-07-02 23:25:00,high value
1884,15713479,Jasmine Farmer,35,Male,Nizhnekamsk,Russia,housemaid,1485.27,2024-07-14 22:21:00,medium
1885,15663830,William Conrad,32,Male,York,United States,blue-collar,19720.08,2024-07-22 6:41:00,high value
1886,15566958,Antonio George Jr.,39,Male,ZÄbol,Iran,admin.,41183.02,2024-07-23 23:38:00,low
1887,15680918,Scott Schmidt,34,Male,Rancagua,Chile,blue-collar,139410.08,2024-07-14 10:36:00,high value
1888,15663921,Anthony Smith,60,Male,Clermont-Ferrand,France,entrepreneur,163691.48,2024-07-16 23:00:00,low
1889,15716324,Jay Buchanan,23,Female,Kennewick,United States,services,115147.33,2024-07-20 3:57:00,high value
1890,15796969,Theresa King,33,Male,Kremenchuk,Ukraine,blue-collar,74945.11,2024-07-24 16:12:00,low
1891,15574783,Justin Hammond,37,Female,Maradi,Niger,admin.,180363.56,2024-07-14 9:41:00,low
1892,15773487,Phillip Davis,31,Female,PloieÅŸti,Romania,blue-collar,196021.73,2024-07-18 7:24:00,high value
1893,15802486,Meagan West,34,Male,Nakhon Si Thammarat,Thailand,management,125979.36,2024-07-09 7:50:00,medium
1894,15783398,Craig Williams,49,Female,Heá¹­auá¸Ä,Nepal,admin.,111421.77,2024-07-27 17:09:00,high value
1895,15649418,Wayne Hess,29,Female,Evansville,United States,blue-collar,115818.51,2024-07-11 7:59:00,high value
1896,15604588,James Wilson,38,Female,Saidpur,Bangladesh,services,179360.76,2024-07-13 4:22:00,low
1897,15735428,Kelsey Kelly,37,Female,Paradise,United States,blue-collar,82351.06,2024-07-20 10:52:00,medium
1898,15629078,Aaron Gonzalez,45,Female,Al FallÅ«jah,Iraq,blue-collar,192744.23,2024-07-12 15:29:00,medium
1899,15806880,Jessica Hernandez,30,Female,Xiulin,China,admin.,113408.47,2024-07-17 5:26:00,low
1900,15754999,Anthony Adams,33,Female,NgaoundÃ©rÃ©,Cameroon,services,124641.42,2024-07-11 12:05:00,high value
1901,15781034,Barry Wilson,67,Male,Debrecen,Hungary,blue-collar,54871.02,2024-07-14 13:28:00,medium
1902,15622017,Matthew Richards,33,Female,OsnabrÃ¼ck,Germany,blue-collar,98820.09,2024-07-19 8:50:00,high value
1903,15705885,Michelle Stewart,36,Male,Nashua,United States,blue-collar,45570.84,2024-07-07 6:10:00,high value
1904,15677382,Ronald Underwood,69,Female,North Hempstead,United States,admin.,182336.45,2024-07-20 12:39:00,high value
1905,15566843,Christina Garza,20,Male,Syktyvkar,Russia,admin.,118825.56,2024-07-12 9:10:00,medium
1906,15608387,Tina Hernandez,29,Female,Zhangye,China,technician,103372.79,2024-07-09 23:04:00,high value
1907,15810786,David Thompson,67,Female,IlhÃ©us,Brazil,services,43486.73,2024-07-25 22:17:00,medium
1908,15626983,Lauren Barr,48,Female,SantarÃ©m,Brazil,services,40062.99,2024-07-01 20:16:00,medium
1909,15773605,Anthony Murray,32,Female,Zinder,Niger,management,46175.7,2024-07-26 18:59:00,high value
1910,15811261,Mary Green,42,Male,Nukus,Uzbekistan,self-employed,120830.73,2024-07-26 5:08:00,medium
1911,15590606,Penny West,41,Male,Magdeburg,Germany,admin.,5967.09,2024-07-01 9:31:00,high value
1912,15576644,Laurie Roberts,29,Female,Tlemcen,Algeria,blue-collar,122134.56,2024-07-21 16:33:00,high value
1913,15750264,Caitlyn Martinez,30,Male,Noginsk,Russia,blue-collar,62972.13,2024-07-03 9:12:00,medium
1914,15741554,Adam Thompson,31,Male,Noginsk,Russia,blue-collar,174815.54,2024-07-20 12:35:00,medium
1915,15769051,Sandra White,25,Male,Arlington,United States,blue-collar,192841.13,2024-07-07 15:39:00,low
1916,15812198,Matthew Miller,48,Male,Nawabshah,Pakistan,admin.,33310.72,2024-07-16 23:23:00,low
1917,15699772,Kristin Wagner,40,Female,Bharatpur,India,blue-collar,72876.43,2024-07-13 1:15:00,medium
1918,15744105,Andrew Gomez,28,Female,Uitenhage,South Africa,blue-collar,50911.41,2024-07-02 6:00:00,medium
1919,15739858,Johnny Arnold,56,Male,Beipiao,China,blue-collar,142400.27,2024-07-15 16:32:00,medium
1920,15723720,Richard Stevens,31,Female,Errachidia,Morocco,housemaid,48778.46,2024-07-02 17:02:00,low
1921,15638355,Leonard Reyes,35,Female,Petropavl,Kazakhstan,blue-collar,156361.58,2024-07-11 22:44:00,high value
1922,15805637,Erik Brown,36,Male,Miri,Malaysia,management,133807.77,2024-07-16 17:49:00,high value
1923,15629575,Mrs. Olivia Petersen,36,Male,Brownsville,United States,blue-collar,179128.69,2024-07-10 6:46:00,medium
1924,15586243,Toni Osborne,44,Male,Iquique,Chile,blue-collar,91810.71,2024-07-21 6:39:00,medium
1925,15757931,Jeffrey Mercer,24,Male,Hyesan,"Korea, North",housemaid,173195.33,2024-07-23 2:29:00,medium
1926,15716023,Alex Whitaker,31,Male,Puducherry,India,technician,182270.88,2024-07-11 5:58:00,high value
1927,15647782,Carla Hoover,36,Male,Quillacollo,Bolivia,blue-collar,177130.33,2024-07-27 8:50:00,medium
1928,15716609,Stephanie Peterson,54,Male,Staryy Oskol,Russia,admin.,49954.79,2024-07-25 0:51:00,medium
1929,15623791,Gary Greer,40,Female,Liaocheng,China,blue-collar,141896.74,2024-07-28 12:44:00,low
1930,15627262,Luis Patterson,23,Male,Gusau,Nigeria,blue-collar,120661.71,2024-07-30 12:32:00,low
1931,15652693,Ryan Harrison,26,Female,Tanjungpinang,Indonesia,management,149814.68,2024-07-22 0:18:00,medium
1932,15586993,Laura Payne,56,Female,Chon Buri,Thailand,management,41782.7,2024-07-23 0:12:00,medium
1933,15815560,Devon Ramos,74,Male,Chuncheon,"Korea, South",management,46172.47,2024-07-21 14:43:00,high value
1934,15584930,Jay Alvarado,30,Male,Monywa,Burma,management,2704.09,2024-07-17 15:56:00,medium
1935,15799031,Emily Hunter,39,Male,SabzevÄr,Iran,blue-collar,6726.53,2024-07-08 3:57:00,high value
1936,15810457,Erik Keller,33,Female,Groznyy,Russia,admin.,170764.08,2024-07-21 14:31:00,medium
1937,15697879,Danielle Mcfarland DVM,30,Male,Kolpino,Russia,admin.,45742.42,2024-07-30 21:41:00,high value
1938,15594902,Kyle Mullins,38,Male,Sikasso,Mali,services,162304.59,2024-07-22 14:40:00,medium
1939,15799710,Kerry Murphy,37,Male,Mubi,Nigeria,services,80883.82,2024-07-04 1:47:00,medium
1940,15659651,Chad Moreno,31,Female,Novi Sad,Serbia,blue-collar,118508.09,2024-07-17 4:26:00,medium
1941,15645956,Natalie Hawkins,44,Male,Juazeiro do Norte,Brazil,student,69697.74,2024-07-01 9:34:00,high value
1942,15651713,Adrian Gibbs,45,Male,Nyanza,Rwanda,management,183575.01,2024-07-18 16:13:00,low
1943,15737265,Alyssa Hayes,39,Male,Skikda,Algeria,blue-collar,161203.6,2024-07-18 16:57:00,medium
1944,15687310,Carlos Vincent,39,Male,KarnÄl,India,services,143752.77,2024-07-22 4:18:00,low
1945,15607347,Jason Haynes,22,Male,Báº¡c LiÃªu,Vietnam,blue-collar,121894.31,2024-07-09 5:41:00,medium
1946,15698321,Timothy Coleman,34,Male,MinamiÅzuma,Japan,blue-collar,147055.87,2024-07-18 4:59:00,high value
1947,15657812,Stanley Benson,52,Male,Tanga,Tanzania,technician,172033.57,2024-07-13 20:17:00,high value
1948,15569187,Brian Thompson,35,Male,Cidade de Nacala,Mozambique,management,143774.06,2024-07-19 12:59:00,medium
1949,15681562,Wendy Smith,43,Female,Vitoria-Gasteiz,Spain,blue-collar,139366.58,2024-07-02 11:44:00,high value
1950,15615456,Bethany Baxter MD,37,Female,NÄgercoil,India,services,81776.84,2024-07-08 3:40:00,high value
1951,15589793,Jennifer Baker MD,53,Male,Haeju,"Korea, North",blue-collar,190998.96,2024-07-20 1:59:00,medium
1952,15781884,Crystal Wolf,27,Male,AdÄ±yaman,Turkey,technician,4470.52,2024-07-05 5:09:00,high value
1953,15675190,Sharon Patel,21,Male,Okara,Pakistan,blue-collar,135851.3,2024-07-16 19:11:00,medium
1954,15600734,Carl Powers,51,Male,NÄrÄyanganj,Bangladesh,admin.,172372.63,2024-07-08 10:21:00,high value
1955,15779176,Michael Patterson,58,Female,Colima,Mexico,blue-collar,135875.51,2024-07-05 2:24:00,low
1956,15605286,Sarah Jones,55,Male,Appleton,United States,blue-collar,128124.7,2024-07-23 17:42:00,low
1957,15674922,Nancy Rowland,54,Male,Hancheng,China,blue-collar,167023.95,2024-07-27 23:44:00,high value
1958,15737506,Meghan Jackson,42,Male,â€˜Arâ€˜ar,Saudi Arabia,admin.,149807.01,2024-07-11 16:57:00,high value
1959,15780514,Stephanie Gomez,33,Male,Itabuna,Brazil,management,54290.62,2024-07-21 13:26:00,low
1960,15623647,Miguel Lee,36,Female,Banja Luka,Bosnia And Herzegovina,self-employed,86013.96,2024-07-25 13:44:00,low
1961,15668472,Brianna Hanson,24,Female,GuÃ©ckÃ©dou,Guinea,blue-collar,79886.06,2024-07-26 8:06:00,high value
1962,15692416,Sharon French,52,Female,NeyshÄbÅ«r,Iran,management,141959.11,2024-07-04 3:43:00,low
1963,15771139,Taylor Kirby,34,Male,Ä€mol,Iran,services,66680.77,2024-07-19 0:04:00,medium
1964,15738318,Jeffrey Petersen,40,Female,Tapachula,Mexico,blue-collar,98640.15,2024-07-25 8:53:00,high value
1965,15772243,Manuel Cole,33,Female,Formosa,Argentina,admin.,142797.5,2024-07-28 22:11:00,high value
1966,15638463,Joshua Horne,48,Female,Gulfport,United States,admin.,163581.67,2024-07-20 22:02:00,medium
1967,15598088,Brittney Tanner,25,Male,Shakhty,Russia,management,163221.22,2024-07-05 7:21:00,high value
1968,15693468,Ashley Franco,39,Female,Blagoveshchensk,Russia,blue-collar,12440.44,2024-07-25 6:15:00,medium
1969,15671930,Tracey Page,36,Female,CÃ³rdoba,Mexico,admin.,145551.6,2024-07-07 18:51:00,medium
1970,15762268,Carla Young,41,Female,Babruysk,Belarus,blue-collar,50908.48,2024-07-11 1:22:00,low
1971,15780954,Brooke Keith,26,Male,Cabanatuan City,Philippines,management,30149.21,2024-07-03 8:19:00,low
1972,15700174,Christy Thomas,30,Female,Polokwane,South Africa,blue-collar,57769.2,2024-07-22 4:57:00,medium
1973,15635728,Michael Cruz,41,Male,Lhasa,China,admin.,156381.47,2024-07-01 13:38:00,medium
1974,15679283,Shawna Gillespie,33,Female,Tanjore,India,self-employed,178123.86,2024-07-30 16:45:00,low
1975,15591386,Chelsey Reyes,35,Female,GabÃ¨s,Tunisia,admin.,51112.8,2024-07-12 1:33:00,low
1976,15694192,Angela Dixon,38,Female,BaghlÄn,Afghanistan,management,173783.38,2024-07-15 17:24:00,medium
1977,15585901,Sean Chapman,35,Male,Thousand Oaks,United States,blue-collar,174770.14,2024-07-26 23:01:00,medium
1978,15792329,Robert Ramirez,37,Male,Velikiy Novgorod,Russia,blue-collar,172063.09,2024-07-23 4:49:00,low
1979,15635597,Steven Price,33,Male,Wuhai,China,blue-collar,155294.17,2024-07-27 12:31:00,medium
1980,15775880,Michelle Padilla,30,Female,Bertoua,Cameroon,services,40320.3,2024-07-28 16:37:00,high value
1981,15630913,Lucas Nielsen,69,Female,Imperatriz,Brazil,management,134260.34,2024-07-01 3:55:00,high value
1982,15756680,Raymond Wolf,28,Male,Potsdam,Germany,blue-collar,147090.9,2024-07-04 5:37:00,medium
1983,15587913,Nicholas Cunningham,40,Female,San Pedro de MacorÃ­s,Dominican Republic,admin.,132368.47,2024-07-16 23:42:00,high value
1984,15737605,Kristin Meyer,45,Female,MallawÄ«,Egypt,retired,164741.5,2024-07-16 10:05:00,low
1985,15627876,Kevin White,47,Female,Sibolga,Indonesia,blue-collar,63051.32,2024-07-04 0:17:00,low
1986,15772601,Cynthia Johnson,41,Female,OrlÃ©ans,France,services,199761.29,2024-07-12 18:17:00,low
1987,15758606,Sandra Lopez,54,Male,Denov,Uzbekistan,blue-collar,55725.04,2024-07-04 7:28:00,low
1988,15657107,Teresa Bowers,46,Female,Avondale,United States,admin.,163145.5,2024-07-25 15:27:00,medium
1989,15622454,Michael Lambert,28,Male,San Bernardino,United States,management,57992.49,2024-07-12 10:28:00,medium
1990,15775803,Rebecca Newman,41,Male,Gilgit,Pakistan,admin.,193093.77,2024-07-25 7:50:00,low
1991,15570859,Christopher Morrison,36,Male,Rybinsk,Russia,services,57531.14,2024-07-28 16:02:00,medium
1992,15748381,Sierra Gentry,29,Female,Groningen,Netherlands,retired,77242.19,2024-07-10 16:08:00,low
1993,15787189,Hannah Carter,60,Male,Bremerton,United States,technician,153046.16,2024-07-18 21:49:00,medium
1994,15666055,Ryan Thomas,49,Female,Roanoke,United States,services,63405.2,2024-07-04 13:54:00,low
1995,15617648,James Schaefer,44,Female,Trieste,Italy,services,106564.88,2024-07-01 1:24:00,high value
1996,15755678,Diana Lin,62,Male,Kielce,Poland,services,42763.12,2024-07-15 16:53:00,medium
1997,15624781,Brandon Meyer,34,Female,Mulhouse,France,retired,168753.34,2024-07-25 1:14:00,low
1998,15779497,Jason Price,43,Male,Biysk,Russia,services,19483.35,2024-07-29 1:13:00,high value
1999,15567399,Nicole Brown,43,Male,Hickory,United States,services,158646.46,2024-07-29 12:34:00,low
2000,15613656,,58,Male,Owerri,Nigeria,services,83172.19,2024-07-28 9:47:00,medium
2001,15734311,,27,Female,Zamora,Mexico,blue-collar,76889.79,2024-07-06 13:48:00,medium
2002,15657214,,74,Male,Navoiy,Uzbekistan,blue-collar,51554.58,2024-07-01 1:03:00,high value
2003,15799350,,41,Male,Split,Croatia,blue-collar,105570.39,2024-07-11 4:48:00,medium
2004,15729970,,29,Male,Kalamazoo,United States,admin.,79495.01,2024-07-07 14:09:00,medium
2005,15725835,,32,Female,Oradea,Romania,admin.,52583.79,2024-07-26 5:01:00,low
2006,15745543,,39,Male,Lutsâ€™k,Ukraine,housemaid,26848.25,2024-07-04 15:31:00,medium
2007,15727384,,43,Female,Portoviejo,Ecuador,technician,10072.55,2024-07-03 1:25:00,medium
2008,15666916,,43,Male,Bergen,Norway,services,187296.78,2024-07-20 13:56:00,low
2009,15732917,,46,Male,BrÄƒila,Romania,management,104016.61,2024-07-11 1:57:00,high value
2010,15612050,,48,Female,Tacoma,United States,admin.,151310.16,2024-07-19 10:08:00,medium
2011,15726267,,32,Male,Nanping,China,blue-collar,62810.91,2024-07-19 9:46:00,high value
2012,15780124,,74,Male,Machala,Ecuador,technician,60830.38,2024-07-23 23:54:00,medium
2013,15742238,,35,Male,Limbe,Cameroon,blue-collar,116672.02,2024-07-30 5:07:00,high value
2014,15679024,,32,Male,MarÃ­lia,Brazil,blue-collar,77304.49,2024-07-06 1:30:00,medium
2015,15715297,,40,Female,Fontana,United States,management,52894.01,2024-07-14 14:34:00,low
2016,15633612,,28,Male,KÄ±rÄ±kkale,Turkey,student,116471.43,2024-07-12 8:21:00,high value
2017,15602929,,37,Female,AbhÄ,Saudi Arabia,services,4539.38,2024-07-07 2:50:00,low
2018,15696703,,27,Male,San-PÃ©dro,CÃ´te Dâ€™Ivoire,entrepreneur,142367.72,2024-07-21 17:44:00,medium
2019,15756668,,30,Male,Toamasina,Madagascar,unemployed,110520.48,2024-07-09 14:04:00,medium
2020,15565779,,30,Female,PÄli,India,technician,188258.49,2024-07-24 2:51:00,high value
2021,15795519,,18,Female,ThÃ¡i BÃ¬nh,Vietnam,services,197322.13,2024-07-10 8:07:00,high value
2022,15761477,,24,Male,Oral,Kazakhstan,services,80241.14,2024-07-13 10:21:00,high value
2023,15731890,,41,Male,Presidente Prudente,Brazil,entrepreneur,172814.99,2024-07-13 11:35:00,high value
2024,15633043,,39,Female,Sanming,China,retired,38410.74,2024-07-04 15:08:00,high value
2025,15752953,,45,Male,Rennes,France,student,17622.82,2024-07-25 3:53:00,low
2026,15603088,,23,Female,Ijebu-Ode,Nigeria,management,48021.71,2024-07-26 22:18:00,medium
2027,15606613,,59,Female,Tema,Ghana,admin.,88958.49,2024-07-21 15:21:00,medium
2028,15635939,,39,Female,Santander,Spain,admin.,116343.09,2024-07-12 0:30:00,high value
2029,15666043,,33,Male,Green Bay,United States,blue-collar,166102.61,2024-07-06 12:42:00,low
2030,15746190,,28,Female,Sidi Bel AbbÃ¨s,Algeria,entrepreneur,104353.26,2024-07-16 1:36:00,low
2031,15591357,,51,Male,BojnÅ«rd,Iran,admin.,115429.32,2024-07-25 8:33:00,low
2032,15658716,,37,Female,La Romana,Dominican Republic,admin.,178106.34,2024-07-16 21:30:00,low
2033,15679909,,41,Male,á¸¨ajjah,Yemen,management,132152.32,2024-07-01 9:27:00,medium
2034,15634262,,34,Male,Waitakere,New Zealand,admin.,21521.38,2024-07-02 0:57:00,low
2035,15799825,,44,Female,Lobito,Angola,blue-collar,27431.62,2024-07-30 23:19:00,high value
2036,15756875,,34,Male,College Station,United States,management,42143.61,2024-07-20 2:58:00,medium
2037,15678146,,24,Female,Pingliang,China,management,106457.11,2024-07-12 18:56:00,medium
2038,15710743,,47,Male,Moreno Valley,United States,admin.,133831.37,2024-07-25 11:00:00,low
2039,15595831,,64,Female,Laoag,Philippines,blue-collar,164083.72,2024-07-10 9:06:00,medium
2040,15626684,,38,Female,Bahir Dar,Ethiopia,self-employed,159207.34,2024-07-29 6:19:00,low
2041,15709846,,39,Female,Beersheba,Israel,services,84487.62,2024-07-27 15:10:00,medium
2042,15635459,,27,Female,Korla,China,blue-collar,3674.71,2024-07-07 10:34:00,medium
2043,15642544,,34,Male,Salzburg,Austria,blue-collar,12092.03,2024-07-30 21:13:00,medium
2044,15566494,,45,Male,Kalemie,Congo (Kinshasa),management,77475.73,2024-07-13 20:32:00,medium
2045,15655238,,31,Female,Amarillo,United States,services,41291.73,2024-07-09 17:50:00,high value
2046,15733429,,34,Male,Portland,United States,blue-collar,343.38,2024-07-19 0:13:00,low
2047,15814536,,37,Male,Northcote,New Zealand,blue-collar,47432.43,2024-07-10 6:20:00,low
2048,15771702,,35,Female,Jiutai,China,technician,127827.18,2024-07-14 13:12:00,high value
2049,15723008,,45,Female,Campeche,Mexico,services,35633.15,2024-07-17 6:33:00,high value
2050,15797160,,49,Female,Puqi,China,blue-collar,182865.09,2024-07-08 20:43:00,high value
2051,15792222,,37,Female,SÃ£o Carlos,Brazil,management,169386.81,2024-07-19 1:25:00,low
2052,15644765,,26,Male,Fargo,United States,admin.,149073.88,2024-07-22 4:11:00,medium
2053,15610686,,63,Male,Funchal,Portugal,services,184107.26,2024-07-25 0:32:00,high value
2054,15730868,,41,Male,CriciÃºma,Brazil,technician,22750.17,2024-07-30 11:04:00,medium
2055,15705991,,38,Male,Lampang,Thailand,admin.,11950.29,2024-07-09 0:19:00,high value
2056,15577078,,38,Male,Santa Barbara,United States,blue-collar,152880.07,2024-07-09 17:58:00,low
2057,15679550,,32,Male,Huntington,United States,technician,175252.78,2024-07-03 22:19:00,medium
2058,15787655,,47,Male,ColÃ³n,Panama,blue-collar,174303.29,2024-07-03 15:21:00,low
2059,15668081,,50,Female,Norwich,United States,blue-collar,80701.72,2024-07-04 9:58:00,medium
2060,15747980,,38,Male,ÅžalÄlah,Oman,blue-collar,198516.2,2024-07-08 11:48:00,low
2061,15710295,,38,Female,Sibu,Malaysia,management,175756.36,2024-07-11 6:06:00,medium
2062,15724443,,29,Female,Las Tunas,Cuba,blue-collar,82824.08,2024-07-23 2:14:00,high value
2063,15571305,,35,Female,Lianzhou,China,services,179866.01,2024-07-29 17:21:00,high value
2064,15569503,,44,Male,GuaratinguetÃ¡,Brazil,blue-collar,159899.97,2024-07-20 9:32:00,medium
2065,15581840,,33,Male,Pisa,Italy,admin.,138504.28,2024-07-20 3:58:00,medium
2066,15772262,,37,Male,Agartala,India,technician,127394.67,2024-07-11 3:01:00,medium
2067,15767794,,31,Male,Erfurt,Germany,retired,58961.49,2024-07-25 3:28:00,medium
2068,15629338,,31,Female,Timon,Brazil,blue-collar,103644.98,2024-07-05 8:58:00,medium
2069,15790379,,28,Male,EdÃ©a,Cameroon,housemaid,119647.7,2024-07-05 4:13:00,high value
2070,15750684,,42,Female,Rostock,Germany,blue-collar,28465.86,2024-07-12 3:14:00,medium
2071,15697214,,36,Female,Glendale,United States,services,152979.14,2024-07-14 2:59:00,medium
2072,15711015,,36,Male,Ongole,India,blue-collar,190911.02,2024-07-19 7:53:00,low
2073,15573309,,48,Female,Djougou,Benin,admin.,95794.98,2024-07-29 2:13:00,high value
2074,15805303,,44,Male,Khowy,Iran,entrepreneur,189742.78,2024-07-05 19:42:00,low
2075,15741385,,45,Male,MossorÃ³,Brazil,technician,188574.08,2024-07-15 5:32:00,medium
2076,15780254,,40,Male,BarisÄl,Bangladesh,blue-collar,183872.88,2024-07-20 22:35:00,high value
2077,15744843,,34,Female,Biskra,Algeria,blue-collar,196555.32,2024-07-20 11:26:00,medium
2078,15815626,,63,Male,Angren,Uzbekistan,blue-collar,112503.24,2024-07-23 14:21:00,high value
2079,15784736,,45,Male,Taranto,Italy,blue-collar,46864.0,2024-07-25 5:29:00,high value
2080,15813412,,55,Female,Yonkers,United States,blue-collar,65864.4,2024-07-06 9:52:00,high value
2081,15809143,,32,Male,Pskov,Russia,technician,125167.92,2024-07-26 5:12:00,medium
2082,15617617,,39,Male,Al Khums,Libya,blue-collar,177519.39,2024-07-11 4:51:00,medium
2083,15779738,,24,Male,MinatitlÃ¡n,Mexico,management,169653.32,2024-07-17 15:47:00,low
2084,15668669,,36,Female,Huntington Beach,United States,self-employed,118372.55,2024-07-21 7:59:00,low
2085,15687477,,28,Male,Chiniot,Pakistan,technician,16481.12,2024-07-22 14:13:00,low
2086,15578908,,32,Female,Pingzhen,Taiwan,services,138525.19,2024-07-21 16:44:00,high value
2087,15687658,,52,Female,San Miguel,El Salvador,admin.,14608.0,2024-07-14 5:37:00,low
2088,15615020,,41,Female,Lashkar GÄh,Afghanistan,unemployed,81548.38,2024-07-08 1:50:00,low
2089,15608886,,33,Female,DaÅŸoguz,Turkmenistan,blue-collar,69608.48,2024-07-13 10:37:00,medium
2090,15602551,,39,Male,Sete Lagoas,Brazil,admin.,68873.8,2024-07-24 7:19:00,medium
2091,15672945,,37,Female,Gedaref,Sudan,management,81102.81,2024-07-23 6:48:00,medium
2092,15757408,,38,Male,Cartagena,Spain,technician,81054.0,2024-07-15 19:38:00,low
2093,15806132,,55,Male,Puri,India,admin.,74149.77,2024-07-30 21:02:00,medium
2094,15813022,,70,Male,Aurora,United States,services,99503.19,2024-07-13 18:57:00,medium
2095,15673578,,40,Female,Dindigul,India,management,10109.47,2024-07-28 9:56:00,medium
2096,15757916,,38,Female,Haldia,India,technician,58855.85,2024-07-26 17:27:00,high value
2097,15689168,,37,Male,Moratuwa,Sri Lanka,management,84402.46,2024-07-20 18:54:00,low
2098,15769216,,43,Female,Rivera,Uruguay,services,49713.87,2024-07-26 20:35:00,high value
2099,15593295,,57,Male,Pokhara,Nepal,technician,133537.53,2024-07-29 1:06:00,medium
2100,15804814,,40,Male,Zhubei,Taiwan,student,124615.59,2024-07-03 21:07:00,low
2101,15778934,,49,Female,Bergamo,Italy,management,98090.69,2024-07-19 6:44:00,medium
2102,15802351,,33,Female,NÃ©ma,Mauritania,management,42607.69,2024-07-17 1:04:00,medium
2103,15630241,,61,Male,Az ZÄwÄ«yah,Libya,student,192434.11,2024-07-22 12:51:00,low
2104,15719561,,42,Male,Kasama,Zambia,services,60686.4,2024-07-10 14:52:00,medium
2105,15615096,,31,Female,MaÄ«manah,Afghanistan,management,49463.44,2024-07-18 5:02:00,medium
2106,15659931,,55,Female,Gainesville,United States,management,81431.99,2024-07-14 4:28:00,high value
2107,15714586,,42,Female,BacÄƒu,Romania,blue-collar,22909.56,2024-07-24 17:06:00,high value
2108,15634949,,74,Male,Taza,Morocco,management,65532.17,2024-07-19 9:21:00,low
2109,15589224,,41,Male,Batu Pahat,Malaysia,management,141053.85,2024-07-18 6:04:00,low
2110,15795990,,48,Female,Balakovo,Russia,admin.,3472.63,2024-07-01 12:29:00,high value
2111,15603216,,25,Male,Armavir,Russia,retired,102083.78,2024-07-30 10:34:00,high value
2112,15631201,,28,Female,Rosetta,Egypt,technician,1801.77,2024-07-22 22:28:00,low
2113,15686255,,35,Male,Bila Tserkva,Ukraine,blue-collar,85185.44,2024-07-06 10:49:00,high value
2114,15746594,,33,Male,Saskatoon,Canada,student,119882.7,2024-07-29 10:02:00,high value
2115,15718893,,54,Female,AydÄ±n,Turkey,technician,83715.66,2024-07-06 7:49:00,low
2116,15671609,,44,Male,Huangyan,China,technician,23425.78,2024-07-12 23:45:00,high value
2117,15652540,,31,Male,Bulandshahr,India,management,77326.78,2024-07-07 23:27:00,low
2118,15774857,,27,Female,Ashino,Japan,technician,156150.08,2024-07-30 22:05:00,medium
2119,15791836,,29,Male,Purnea,India,blue-collar,108577.97,2024-07-23 12:39:00,low
2120,15651554,,54,Female,Martapura,Indonesia,retired,133573.29,2024-07-09 13:00:00,medium
2121,15583576,,30,Male,Gemena,Congo (Kinshasa),management,102057.86,2024-07-10 17:55:00,medium
2122,15732740,,32,Female,Thanh HÃ³a,Vietnam,admin.,47247.56,2024-07-24 6:40:00,high value
2123,15723320,,25,Female,Mbanza-Ngungu,Congo (Kinshasa),services,114566.47,2024-07-05 14:44:00,medium
2124,15603851,,32,Male,KÅfu,Japan,services,184464.7,2024-07-13 12:24:00,low
2125,15777923,,45,Female,Salamanca,Mexico,technician,151401.33,2024-07-07 6:59:00,low
2126,15735719,,40,Female,Talca,Chile,technician,70607.1,2024-07-27 18:33:00,high value
2127,15703482,,34,Male,ProddatÅ«r,India,technician,147074.67,2024-07-24 9:18:00,high value
2128,15605835,,37,Male,El Tigre,Venezuela,technician,105780.18,2024-07-09 17:40:00,low
